video_path,emotion_path,pose_path,label,split,class,video_id
dataset/data/processed/train/violent/0lHQ2f0d_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_01197.npy,dataset/data/pose/rwf2000/train/violent/0lHQ2f0d_0.npy,1,train,violent,0lHQ2f0d_0
dataset/data/processed/train/violent/0lHQ2f0d_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_03465.npy,dataset/data/pose/rwf2000/train/violent/0lHQ2f0d_1.npy,1,train,violent,0lHQ2f0d_1
dataset/data/processed/train/violent/0lHQ2f0d_2/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_00262.npy,dataset/data/pose/rwf2000/train/violent/0lHQ2f0d_2.npy,1,train,violent,0lHQ2f0d_2
dataset/data/processed/train/violent/0lHQ2f0d_3/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_00246.npy,dataset/data/pose/rwf2000/train/violent/0lHQ2f0d_3.npy,1,train,violent,0lHQ2f0d_3
dataset/data/processed/train/violent/0vasozvJYvk_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_00772.npy,dataset/data/pose/rwf2000/train/violent/0vasozvJYvk_0.npy,1,train,violent,0vasozvJYvk_0
dataset/data/processed/train/violent/1060314ф╕нхгвхдйцЩЯщЖлщЩвцАеши║ходцЪ┤хКЫф║Лф╗╢я╝ИхНЮщЗСх│░я╝Й_17/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_01800.npy,dataset/data/pose/rwf2000/train/violent/1060314ф╕нхгвхдйцЩЯщЖлщЩвцАеши║ходцЪ┤хКЫф║Лф╗╢я╝ИхНЮщЗСх│░я╝Й_17.npy,1,train,violent,1060314ф╕нхгвхдйцЩЯщЖлщЩвцАеши║ходцЪ┤хКЫф║Лф╗╢я╝ИхНЮщЗСх│░я╝Й_17
dataset/data/processed/train/violent/1DwRGRND_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_01916.npy,dataset/data/pose/rwf2000/train/violent/1DwRGRND_0.npy,1,train,violent,1DwRGRND_0
dataset/data/processed/train/violent/1DwRGRND_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_00504.npy,dataset/data/pose/rwf2000/train/violent/1DwRGRND_1.npy,1,train,violent,1DwRGRND_1
dataset/data/processed/train/violent/1O4KGHbRt3M_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_01299.npy,dataset/data/pose/rwf2000/train/violent/1O4KGHbRt3M_0.npy,1,train,violent,1O4KGHbRt3M_0
dataset/data/processed/train/violent/1O4KGHbRt3M_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_00219.npy,dataset/data/pose/rwf2000/train/violent/1O4KGHbRt3M_1.npy,1,train,violent,1O4KGHbRt3M_1
dataset/data/processed/train/violent/1O4KGHbRt3M_2/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_00965.npy,dataset/data/pose/rwf2000/train/violent/1O4KGHbRt3M_2.npy,1,train,violent,1O4KGHbRt3M_2
dataset/data/processed/train/violent/1O4KGHbRt3M_3/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_01638.npy,dataset/data/pose/rwf2000/train/violent/1O4KGHbRt3M_3.npy,1,train,violent,1O4KGHbRt3M_3
dataset/data/processed/train/violent/1O4KGHbRt3M_4/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_02239.npy,dataset/data/pose/rwf2000/train/violent/1O4KGHbRt3M_4.npy,1,train,violent,1O4KGHbRt3M_4
dataset/data/processed/train/violent/1XFiS6Lt_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_01696.npy,dataset/data/pose/rwf2000/train/violent/1XFiS6Lt_0.npy,1,train,violent,1XFiS6Lt_0
dataset/data/processed/train/violent/1XFiS6Lt_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_02120.npy,dataset/data/pose/rwf2000/train/violent/1XFiS6Lt_1.npy,1,train,violent,1XFiS6Lt_1
dataset/data/processed/train/violent/1dsLuL5Lvbc_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_00833.npy,dataset/data/pose/rwf2000/train/violent/1dsLuL5Lvbc_0.npy,1,train,violent,1dsLuL5Lvbc_0
dataset/data/processed/train/violent/1dsLuL5Lvbc_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_03452.npy,dataset/data/pose/rwf2000/train/violent/1dsLuL5Lvbc_1.npy,1,train,violent,1dsLuL5Lvbc_1
dataset/data/processed/train/violent/1dsLuL5Lvbc_2/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_01817.npy,dataset/data/pose/rwf2000/train/violent/1dsLuL5Lvbc_2.npy,1,train,violent,1dsLuL5Lvbc_2
dataset/data/processed/train/violent/1dsLuL5Lvbc_3/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_00048.npy,dataset/data/pose/rwf2000/train/violent/1dsLuL5Lvbc_3.npy,1,train,violent,1dsLuL5Lvbc_3
dataset/data/processed/train/violent/1r0Wz04q_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_01202.npy,dataset/data/pose/rwf2000/train/violent/1r0Wz04q_0.npy,1,train,violent,1r0Wz04q_0
dataset/data/processed/train/violent/1tU4kxa51vw_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_02295.npy,dataset/data/pose/rwf2000/train/violent/1tU4kxa51vw_1.npy,1,train,violent,1tU4kxa51vw_1
dataset/data/processed/train/violent/20130506 05_58 шЧЭф║║ щ╗СцЮЭ_37/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_03016.npy,dataset/data/pose/rwf2000/train/violent/20130506 05_58 шЧЭф║║ щ╗СцЮЭ_37.npy,1,train,violent,20130506 05_58 шЧЭф║║ щ╗СцЮЭ_37
dataset/data/processed/train/violent/24E0xYYUz44_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_03508.npy,dataset/data/pose/rwf2000/train/violent/24E0xYYUz44_0.npy,1,train,violent,24E0xYYUz44_0
dataset/data/processed/train/violent/24E0xYYUz44_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_00054.npy,dataset/data/pose/rwf2000/train/violent/24E0xYYUz44_1.npy,1,train,violent,24E0xYYUz44_1
dataset/data/processed/train/violent/24E0xYYUz44_2/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_02603.npy,dataset/data/pose/rwf2000/train/violent/24E0xYYUz44_2.npy,1,train,violent,24E0xYYUz44_2
dataset/data/processed/train/violent/24E0xYYUz44_3/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_02989.npy,dataset/data/pose/rwf2000/train/violent/24E0xYYUz44_3.npy,1,train,violent,24E0xYYUz44_3
dataset/data/processed/train/violent/24E0xYYUz44_4/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_01318.npy,dataset/data/pose/rwf2000/train/violent/24E0xYYUz44_4.npy,1,train,violent,24E0xYYUz44_4
dataset/data/processed/train/violent/24E0xYYUz44_5/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_02102.npy,dataset/data/pose/rwf2000/train/violent/24E0xYYUz44_5.npy,1,train,violent,24E0xYYUz44_5
dataset/data/processed/train/violent/24E0xYYUz44_6/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_03484.npy,dataset/data/pose/rwf2000/train/violent/24E0xYYUz44_6.npy,1,train,violent,24E0xYYUz44_6
dataset/data/processed/train/violent/24E0xYYUz44_7/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_02807.npy,dataset/data/pose/rwf2000/train/violent/24E0xYYUz44_7.npy,1,train,violent,24E0xYYUz44_7
dataset/data/processed/train/violent/2hQMRq06NJs_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_02296.npy,dataset/data/pose/rwf2000/train/violent/2hQMRq06NJs_0.npy,1,train,violent,2hQMRq06NJs_0
dataset/data/processed/train/violent/2sy_eLpH-PI_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_01284.npy,dataset/data/pose/rwf2000/train/violent/2sy_eLpH-PI_0.npy,1,train,violent,2sy_eLpH-PI_0
dataset/data/processed/train/violent/2sy_eLpH-PI_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_01777.npy,dataset/data/pose/rwf2000/train/violent/2sy_eLpH-PI_1.npy,1,train,violent,2sy_eLpH-PI_1
dataset/data/processed/train/violent/3CQi0ZCCHvc_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_02649.npy,dataset/data/pose/rwf2000/train/violent/3CQi0ZCCHvc_0.npy,1,train,violent,3CQi0ZCCHvc_0
dataset/data/processed/train/violent/3CQi0ZCCHvc_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_02780.npy,dataset/data/pose/rwf2000/train/violent/3CQi0ZCCHvc_1.npy,1,train,violent,3CQi0ZCCHvc_1
dataset/data/processed/train/violent/3CQi0ZCCHvc_2/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_00846.npy,dataset/data/pose/rwf2000/train/violent/3CQi0ZCCHvc_2.npy,1,train,violent,3CQi0ZCCHvc_2
dataset/data/processed/train/violent/3OKArbzg1uc_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_00766.npy,dataset/data/pose/rwf2000/train/violent/3OKArbzg1uc_0.npy,1,train,violent,3OKArbzg1uc_0
dataset/data/processed/train/violent/3OKArbzg1uc_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_03139.npy,dataset/data/pose/rwf2000/train/violent/3OKArbzg1uc_1.npy,1,train,violent,3OKArbzg1uc_1
dataset/data/processed/train/violent/3OKArbzg1uc_2/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_00801.npy,dataset/data/pose/rwf2000/train/violent/3OKArbzg1uc_2.npy,1,train,violent,3OKArbzg1uc_2
dataset/data/processed/train/violent/3OKArbzg1uc_3/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_02968.npy,dataset/data/pose/rwf2000/train/violent/3OKArbzg1uc_3.npy,1,train,violent,3OKArbzg1uc_3
dataset/data/processed/train/violent/3OKArbzg1uc_4/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_03346.npy,dataset/data/pose/rwf2000/train/violent/3OKArbzg1uc_4.npy,1,train,violent,3OKArbzg1uc_4
dataset/data/processed/train/violent/3SS0E4SmTk8_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_02845.npy,dataset/data/pose/rwf2000/train/violent/3SS0E4SmTk8_0.npy,1,train,violent,3SS0E4SmTk8_0
dataset/data/processed/train/violent/3SS0E4SmTk8_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_01337.npy,dataset/data/pose/rwf2000/train/violent/3SS0E4SmTk8_1.npy,1,train,violent,3SS0E4SmTk8_1
dataset/data/processed/train/violent/3Vw7MoNBgx4_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_02189.npy,dataset/data/pose/rwf2000/train/violent/3Vw7MoNBgx4_0.npy,1,train,violent,3Vw7MoNBgx4_0
dataset/data/processed/train/violent/3kpviz7lAMY_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_03018.npy,dataset/data/pose/rwf2000/train/violent/3kpviz7lAMY_0.npy,1,train,violent,3kpviz7lAMY_0
dataset/data/processed/train/violent/3kpviz7lAMY_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_00361.npy,dataset/data/pose/rwf2000/train/violent/3kpviz7lAMY_1.npy,1,train,violent,3kpviz7lAMY_1
dataset/data/processed/train/violent/3kpviz7lAMY_2/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_02378.npy,dataset/data/pose/rwf2000/train/violent/3kpviz7lAMY_2.npy,1,train,violent,3kpviz7lAMY_2
dataset/data/processed/train/violent/3kpviz7lAMY_3/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_00150.npy,dataset/data/pose/rwf2000/train/violent/3kpviz7lAMY_3.npy,1,train,violent,3kpviz7lAMY_3
dataset/data/processed/train/violent/3kpviz7lAMY_4/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_00781.npy,dataset/data/pose/rwf2000/train/violent/3kpviz7lAMY_4.npy,1,train,violent,3kpviz7lAMY_4
dataset/data/processed/train/violent/4HH7yMU8y9A_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_01036.npy,dataset/data/pose/rwf2000/train/violent/4HH7yMU8y9A_0.npy,1,train,violent,4HH7yMU8y9A_0
dataset/data/processed/train/violent/4HH7yMU8y9A_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_03133.npy,dataset/data/pose/rwf2000/train/violent/4HH7yMU8y9A_1.npy,1,train,violent,4HH7yMU8y9A_1
dataset/data/processed/train/violent/4RqDG4I4iAk_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_00652.npy,dataset/data/pose/rwf2000/train/violent/4RqDG4I4iAk_0.npy,1,train,violent,4RqDG4I4iAk_0
dataset/data/processed/train/violent/4RqDG4I4iAk_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_00917.npy,dataset/data/pose/rwf2000/train/violent/4RqDG4I4iAk_1.npy,1,train,violent,4RqDG4I4iAk_1
dataset/data/processed/train/violent/4RqDG4I4iAk_2/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_02431.npy,dataset/data/pose/rwf2000/train/violent/4RqDG4I4iAk_2.npy,1,train,violent,4RqDG4I4iAk_2
dataset/data/processed/train/violent/4RqDG4I4iAk_3/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_03211.npy,dataset/data/pose/rwf2000/train/violent/4RqDG4I4iAk_3.npy,1,train,violent,4RqDG4I4iAk_3
dataset/data/processed/train/violent/4RqDG4I4iAk_4/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_01551.npy,dataset/data/pose/rwf2000/train/violent/4RqDG4I4iAk_4.npy,1,train,violent,4RqDG4I4iAk_4
dataset/data/processed/train/violent/4RqDG4I4iAk_5/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_01468.npy,dataset/data/pose/rwf2000/train/violent/4RqDG4I4iAk_5.npy,1,train,violent,4RqDG4I4iAk_5
dataset/data/processed/train/violent/4RqDG4I4iAk_6/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/sad_00081.npy,dataset/data/pose/rwf2000/train/violent/4RqDG4I4iAk_6.npy,1,train,violent,4RqDG4I4iAk_6
dataset/data/processed/train/violent/4RqDG4I4iAk_7/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_03480.npy,dataset/data/pose/rwf2000/train/violent/4RqDG4I4iAk_7.npy,1,train,violent,4RqDG4I4iAk_7
dataset/data/processed/train/violent/4RqDG4I4iAk_8/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_02997.npy,dataset/data/pose/rwf2000/train/violent/4RqDG4I4iAk_8.npy,1,train,violent,4RqDG4I4iAk_8
dataset/data/processed/train/violent/4yTlGiDoxBo_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_01128.npy,dataset/data/pose/rwf2000/train/violent/4yTlGiDoxBo_0.npy,1,train,violent,4yTlGiDoxBo_0
dataset/data/processed/train/violent/4yTlGiDoxBo_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_01594.npy,dataset/data/pose/rwf2000/train/violent/4yTlGiDoxBo_1.npy,1,train,violent,4yTlGiDoxBo_1
dataset/data/processed/train/violent/4yTlGiDoxBo_2/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_02183.npy,dataset/data/pose/rwf2000/train/violent/4yTlGiDoxBo_2.npy,1,train,violent,4yTlGiDoxBo_2
dataset/data/processed/train/violent/4yTlGiDoxBo_3/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_00576.npy,dataset/data/pose/rwf2000/train/violent/4yTlGiDoxBo_3.npy,1,train,violent,4yTlGiDoxBo_3
dataset/data/processed/train/violent/4yTlGiDoxBo_4/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_00382.npy,dataset/data/pose/rwf2000/train/violent/4yTlGiDoxBo_4.npy,1,train,violent,4yTlGiDoxBo_4
dataset/data/processed/train/violent/4yTlGiDoxBo_5/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_01828.npy,dataset/data/pose/rwf2000/train/violent/4yTlGiDoxBo_5.npy,1,train,violent,4yTlGiDoxBo_5
dataset/data/processed/train/violent/4yzwSsis_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_01893.npy,dataset/data/pose/rwf2000/train/violent/4yzwSsis_0.npy,1,train,violent,4yzwSsis_0
dataset/data/processed/train/violent/5QqDgtwEQsI_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_02756.npy,dataset/data/pose/rwf2000/train/violent/5QqDgtwEQsI_0.npy,1,train,violent,5QqDgtwEQsI_0
dataset/data/processed/train/violent/6Dej3-k3MRE_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_02404.npy,dataset/data/pose/rwf2000/train/violent/6Dej3-k3MRE_0.npy,1,train,violent,6Dej3-k3MRE_0
dataset/data/processed/train/violent/6Dej3-k3MRE_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_00663.npy,dataset/data/pose/rwf2000/train/violent/6Dej3-k3MRE_1.npy,1,train,violent,6Dej3-k3MRE_1
dataset/data/processed/train/violent/6Dej3-k3MRE_2/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_03438.npy,dataset/data/pose/rwf2000/train/violent/6Dej3-k3MRE_2.npy,1,train,violent,6Dej3-k3MRE_2
dataset/data/processed/train/violent/6Dej3-k3MRE_3/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_01937.npy,dataset/data/pose/rwf2000/train/violent/6Dej3-k3MRE_3.npy,1,train,violent,6Dej3-k3MRE_3
dataset/data/processed/train/violent/6Dej3-k3MRE_4/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_03534.npy,dataset/data/pose/rwf2000/train/violent/6Dej3-k3MRE_4.npy,1,train,violent,6Dej3-k3MRE_4
dataset/data/processed/train/violent/6Dej3-k3MRE_5/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_00843.npy,dataset/data/pose/rwf2000/train/violent/6Dej3-k3MRE_5.npy,1,train,violent,6Dej3-k3MRE_5
dataset/data/processed/train/violent/6TDF_12/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_03159.npy,dataset/data/pose/rwf2000/train/violent/6TDF_12.npy,1,train,violent,6TDF_12
dataset/data/processed/train/violent/6TDF_13/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_02314.npy,dataset/data/pose/rwf2000/train/violent/6TDF_13.npy,1,train,violent,6TDF_13
dataset/data/processed/train/violent/6TDF_14/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_00116.npy,dataset/data/pose/rwf2000/train/violent/6TDF_14.npy,1,train,violent,6TDF_14
dataset/data/processed/train/violent/6TDF_15/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_01625.npy,dataset/data/pose/rwf2000/train/violent/6TDF_15.npy,1,train,violent,6TDF_15
dataset/data/processed/train/violent/6TDF_27/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_03270.npy,dataset/data/pose/rwf2000/train/violent/6TDF_27.npy,1,train,violent,6TDF_27
dataset/data/processed/train/violent/6mrIIcAQ2fI_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_03033.npy,dataset/data/pose/rwf2000/train/violent/6mrIIcAQ2fI_0.npy,1,train,violent,6mrIIcAQ2fI_0
dataset/data/processed/train/violent/6mrIIcAQ2fI_2/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_01355.npy,dataset/data/pose/rwf2000/train/violent/6mrIIcAQ2fI_2.npy,1,train,violent,6mrIIcAQ2fI_2
dataset/data/processed/train/violent/6mrIIcAQ2fI_3/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_03079.npy,dataset/data/pose/rwf2000/train/violent/6mrIIcAQ2fI_3.npy,1,train,violent,6mrIIcAQ2fI_3
dataset/data/processed/train/violent/7LnoFKSl2rs_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_02954.npy,dataset/data/pose/rwf2000/train/violent/7LnoFKSl2rs_0.npy,1,train,violent,7LnoFKSl2rs_0
dataset/data/processed/train/violent/7R1m3V8C30g_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_01742.npy,dataset/data/pose/rwf2000/train/violent/7R1m3V8C30g_0.npy,1,train,violent,7R1m3V8C30g_0
dataset/data/processed/train/violent/7R1m3V8C30g_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_01917.npy,dataset/data/pose/rwf2000/train/violent/7R1m3V8C30g_1.npy,1,train,violent,7R1m3V8C30g_1
dataset/data/processed/train/violent/7R1m3V8C30g_2/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_02223.npy,dataset/data/pose/rwf2000/train/violent/7R1m3V8C30g_2.npy,1,train,violent,7R1m3V8C30g_2
dataset/data/processed/train/violent/7Xe6eysGKeU_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_02180.npy,dataset/data/pose/rwf2000/train/violent/7Xe6eysGKeU_0.npy,1,train,violent,7Xe6eysGKeU_0
dataset/data/processed/train/violent/7qtRgyFsk3s_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_02028.npy,dataset/data/pose/rwf2000/train/violent/7qtRgyFsk3s_0.npy,1,train,violent,7qtRgyFsk3s_0
dataset/data/processed/train/violent/7qtRgyFsk3s_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_01734.npy,dataset/data/pose/rwf2000/train/violent/7qtRgyFsk3s_1.npy,1,train,violent,7qtRgyFsk3s_1
dataset/data/processed/train/violent/88ndrvAZpE8_0/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/happy_00593.npy,dataset/data/pose/rwf2000/train/violent/88ndrvAZpE8_0.npy,1,train,violent,88ndrvAZpE8_0
dataset/data/processed/train/violent/88ndrvAZpE8_1/frame_sequence.pt,dataset/data/emotion/balanced-affectnet/train/non_violent/neutral_01412.npy,dataset/data/pose/rwf2000/train/violent/88ndrvAZpE8_1.npy,1,train,violent,88ndrvAZpE8_1
